Z:\Research\GameTheory>g++ stablevoting_fast.cpp -Wall && a.exe
[PROGRESS] perms_done=12102922 fails=114694118 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12105746 fails=114721160 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12109001 fails=114749168 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12111841 fails=114776414 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12115469 fails=114810156 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12119058 fails=114843760 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12122352 fails=114876228 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12125936 fails=114911700 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12128954 fails=114941880 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12132296 fails=114975300 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12135776 fails=115010100 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12139218 fails=115039465 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12142122 fails=115066424 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12145340 fails=115095388 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12148610 fails=115124068 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12150000 fails=115137354 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12153212 fails=115166846 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12156920 fails=115202510 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12161525 fails=115246838 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12165385 fails=115284654 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12169334 fails=115324144 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12173654 fails=115367344 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12177990 fails=115407655 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12181738 fails=115442917 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12185066 fails=115471388 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12188762 fails=115504706 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12192611 fails=115541078 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12197043 fails=115582930 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12200000 fails=115610604 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12205249 fails=115662294 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12211214 fails=115721944 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12217021 fails=115779800 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12220590 fails=115810785 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12224166 fails=115842414 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12227933 fails=115877514 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12231917 fails=115914740 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12236411 fails=115956276 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12241163 fails=116001638 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12246765 fails=116056858 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12250000 fails=116089208 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12256758 fails=116156788 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12260338 fails=116187797 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12263830 fails=116219456 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12267664 fails=116255470 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12271248 fails=116287558 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12275305 fails=116324804 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12280082 fails=116370486 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12285608 fails=116424814 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12291985 fails=116488584 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12297888 fails=116546960 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12300000 fails=116564477 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12303420 fails=116596200 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12306680 fails=116625776 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12309882 fails=116654032 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12313571 fails=116689088 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12317814 fails=116729252 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12322279 fails=116771850 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12327849 fails=116826750 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12333731 fails=116885570 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12339052 fails=116936089 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12341844 fails=116961509 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12344532 fails=116984922 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12347196 fails=117009868 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12350000 fails=117034146 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12352630 fails=117059574 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12355718 fails=117087022 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12358260 fails=117112018 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12361375 fails=117141138 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12363896 fails=117166064 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12366662 fails=117193168 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12369162 fails=117218168 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12371786 fails=117244408 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12374318 fails=117269728 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12376937 fails=117295918 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12379813 fails=117321177 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12382456 fails=117345917 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12385280 fails=117370008 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12387861 fails=117394806 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12390852 fails=117420482 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12393394 fails=117445342 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12396622 fails=117474182 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12399264 fails=117499792 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12400000 fails=117506498 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12402894 fails=117534616 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12405619 fails=117561158 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12408392 fails=117588756 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12410915 fails=117613986 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12413586 fails=117640696 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12416165 fails=117666486 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12418829 fails=117692436 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12421874 fails=117718385 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12424400 fails=117741644 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12427329 fails=117767774 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12430036 fails=117791946 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12432966 fails=117819510 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12436059 fails=117847200 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12438857 fails=117874636 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12442048 fails=117904444 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12444763 fails=117931218 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12447796 fails=117961084 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12450000 fails=117983124 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12452886 fails=118011984 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12455494 fails=118038064 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12458429 fails=118067414 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12461658 fails=118094737 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12464228 fails=118119409 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12467456 fails=118147332 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12470404 fails=118173878 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12473315 fails=118201288 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12476726 fails=118231942 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12480200 fails=118265428 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12483884 fails=118301092 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12487169 fails=118333102 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12490400 fails=118365412 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12493934 fails=118400752 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12496982 fails=118431232 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12500000 fails=118459388 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12503438 fails=118490604 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12506762 fails=118519194 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12510041 fails=118549834 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12513482 fails=118581252 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12517239 fails=118615270 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12520858 fails=118650146 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12525430 fails=118694606 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12530165 fails=118741532 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12534764 fails=118787522 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12539542 fails=118835202 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12543194 fails=118866778 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12546847 fails=118898970 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12550000 fails=118928960 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12553946 fails=118964770 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12558200 fails=119003842 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12562720 fails=119046888 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12568442 fails=119103308 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12575052 fails=119169408 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12580690 fails=119223830 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12584940 fails=119263158 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12588674 fails=119295802 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12592610 fails=119331004 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12597122 fails=119372968 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12600000 fails=119401256 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12605177 fails=119450804 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12611537 fails=119513668 avg_perm=0.0176s avg_case=0.0013s
[PROGRESS] perms_done=12619070 fails=119588998 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12623285 fails=119626348 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12626954 fails=119659456 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12631115 fails=119697950 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12635344 fails=119737440 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12639841 fails=119779200 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12645038 fails=119829010 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12650000 fails=119877830 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12657133 fails=119949160 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12662179 fails=119996198 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12666127 fails=120032848 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12669536 fails=120063438 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12672990 fails=120094046 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12677171 fails=120133238 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12681664 fails=120176014 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12687076 fails=120228474 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12693627 fails=120293632 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12700000 fails=120357362 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12703762 fails=120389918 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12706212 fails=120413384 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12709276 fails=120439776 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12711886 fails=120463770 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12714916 fails=120491542 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12717902 fails=120518474 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12720634 fails=120545122 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12723746 fails=120574028 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12726376 fails=120600104 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12729265 fails=120628354 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12731885 fails=120654554 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12734528 fails=120680984 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12737167 fails=120707374 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12739812 fails=120733824 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12742815 fails=120760166 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12745569 fails=120786206 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12748584 fails=120811754 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12750000 fails=120825358 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12752810 fails=120850188 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12755690 fails=120877624 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12758908 fails=120906384 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12761482 fails=120931680 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12764714 fails=120962014 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12767436 fails=120988794 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12770366 fails=121017706 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12772950 fails=121043546 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12775728 fails=121071326 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12778382 fails=121097866 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12781210 fails=121126146 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12784396 fails=121152942 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12786916 fails=121176898 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12790083 fails=121204530 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12792880 fails=121229662 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12795892 fails=121257986 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12799166 fails=121287342 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12800000 fails=121295466 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12802928 fails=121323564 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12806062 fails=121353836 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12809026 fails=121382744 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12811961 fails=121411998 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12814805 fails=121440438 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12817646 fails=121468848 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12820522 fails=121497608 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12823862 fails=121526658 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12826694 fails=121554140 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12830050 fails=121582566 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12833008 fails=121609708 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12836185 fails=121639258 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12839777 fails=121671638 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12843286 fails=121705462 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12846988 fails=121741406 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12850000 fails=121770730 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12853467 fails=121805400 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12857187 fails=121842600 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12860560 fails=121876330 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12864304 fails=121909306 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12867442 fails=121939132 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12870914 fails=121969524 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12874337 fails=121999778 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12877522 fails=122030382 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12881344 fails=122065590 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12885256 fails=122102556 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12889709 fails=122146362 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12894316 fails=122192360 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12898990 fails=122239100 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12900000 fails=122249200 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12904725 fails=122292028 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12908695 fails=122328272 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12912794 fails=122366406 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12916865 fails=122403278 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12921371 fails=122444870 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12926289 fails=122491896 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12932716 fails=122555366 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12939515 fails=122623356 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12945009 fails=122674058 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12949204 fails=122712270 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12950000 fails=122719100 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12954281 fails=122758296 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12958819 fails=122800750 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12964024 fails=122849784 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12969671 fails=122904542 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12978052 fails=122988136 avg_perm=0.0175s avg_case=0.0013s
[PROGRESS] perms_done=12984509 fails=123049566 avg_perm=0.0175s avg_case=0.0012s
[PROGRESS] perms_done=12988768 fails=123088776 avg_perm=0.0175s avg_case=0.0012s
[PROGRESS] perms_done=12993132 fails=123129120 avg_perm=0.0175s avg_case=0.0012s
[PROGRESS] perms_done=12997112 fails=123164612 avg_perm=0.0175s avg_case=0.0012s
[PROGRESS] perms_done=13000000 fails=123190964 avg_perm=0.0175s avg_case=0.0012s
[PROGRESS] perms_done=13005506 fails=123243320 avg_perm=0.0175s avg_case=0.0012s
[PROGRESS] perms_done=13011870 fails=123305848 avg_perm=0.0175s avg_case=0.0012s
[PROGRESS] perms_done=13020508 fails=123392228 avg_perm=0.0175s avg_case=0.0012s
[PROGRESS] perms_done=13025697 fails=123439864 avg_perm=0.0175s avg_case=0.0012s
[PROGRESS] perms_done=13029747 fails=123476838 avg_perm=0.0175s avg_case=0.0012s
